Time,X,Y,Z,Event
22.130,1.116000056,0.252000004,0.184000000,0
22.140,1.136000037,0.268000007,0.175999999,0
22.150,1.131999969,0.247999996,0.164000005,0
22.160,1.111999989,0.216000006,0.184000000,0
22.170,1.055999994,0.187999994,0.239999995,0
22.180,1.072000027,0.123999998,0.263999999,0
22.190,1.047999978,0.092000000,0.300000012,0
22.200,1.047999978,0.092000000,0.300000012,0
22.210,1.008000016,0.096000001,0.331999987,0
22.220,1.067999959,0.059999999,0.236000001,0
22.230,1.100000024,0.119999997,0.231999993,0
22.240,1.120000005,0.187999994,0.175999999,0
22.250,1.151999950,0.195999995,0.140000001,0
22.260,1.167999983,0.175999999,0.140000001,0
22.270,1.175999999,0.175999999,0.131999999,0
22.280,1.148000002,0.151999995,0.192000002,0
22.290,1.083999991,0.175999999,0.228000000,0
22.300,0.991999984,0.203999996,0.224000007,0
22.310,0.963999987,0.184000000,0.216000006,0
22.320,0.991999984,0.172000006,0.200000003,0
22.330,0.995999992,0.192000002,0.156000003,0
22.340,1.052000046,0.195999995,0.128000006,0
22.350,1.052000046,0.195999995,0.128000006,0
22.360,1.075999975,0.208000004,0.151999995,0
22.370,1.164000034,0.192000002,0.156000003,0
22.380,1.184000015,0.192000002,0.140000001,0
22.390,1.144000053,0.192000002,0.140000001,0
22.400,1.083999991,0.203999996,0.172000006,0
22.410,0.995999992,0.187999994,0.195999995,0
22.420,0.959999979,0.172000006,0.219999999,0
22.430,0.927999973,0.192000002,0.143999994,0
22.440,0.972000003,0.203999996,0.112000003,0
22.450,1.072000027,0.216000006,0.096000001,0
22.460,1.167999983,0.224000007,0.096000001,0
22.470,1.220000029,0.203999996,0.068000004,0
22.480,1.228000045,0.203999996,0.056000002,0
22.490,1.220000029,0.156000003,0.092000000,0
22.500,1.220000029,0.156000003,0.092000000,0
22.510,1.179999948,0.143999994,0.068000004,0
22.520,1.120000005,0.159999996,0.075999998,0
22.530,1.019999981,0.175999999,0.112000003,0
22.540,1.036000013,0.172000006,0.192000002,0
22.550,1.052000046,0.159999996,0.268000007,0
22.560,1.072000027,0.156000003,0.236000001,0
22.570,1.083999991,0.172000006,0.156000003,0
22.580,1.120000005,0.192000002,0.100000001,0
22.590,1.120000005,0.195999995,0.079999998,0
22.600,1.144000053,0.224000007,0.088000000,0
22.610,1.148000002,0.216000006,0.048000000,0
22.620,1.067999959,0.184000000,0.075999998,0
22.630,0.995999992,0.192000002,0.175999999,0
22.640,0.972000003,0.184000000,0.219999999,0
22.650,0.972000003,0.184000000,0.219999999,0
22.660,1.008000016,0.140000001,0.236000001,0
22.670,1.052000046,0.112000003,0.208000004,0
22.680,1.100000024,0.119999997,0.156000003,0
22.690,1.167999983,0.151999995,0.068000004,0
22.700,1.187999964,0.148000002,0.044000000,0
22.710,1.220000029,0.156000003,0.079999998,0
22.720,1.200000048,0.159999996,0.112000003,0
22.730,1.131999969,0.195999995,0.108000003,0
22.740,1.027999997,0.192000002,0.096000001,0
22.750,1.003999949,0.175999999,0.140000001,0
22.760,0.972000003,0.203999996,0.128000006,0
22.770,0.995999992,0.184000000,0.119999997,0
22.780,1.083999991,0.164000005,0.096000001,0
22.790,1.179999948,0.128000006,0.119999997,0
22.800,1.248000026,0.128000006,0.112000003,0
22.810,1.248000026,0.128000006,0.112000003,0
22.820,1.292000055,0.143999994,0.035999998,0
22.830,1.251999974,0.159999996,-0.079999998,0
22.840,1.175999999,0.216000006,-0.052000001,0
22.850,1.055999994,0.239999995,0.064000003,0
22.860,0.944000006,0.252000004,0.156000003,0
22.870,0.920000017,0.203999996,0.236000001,0
22.880,0.959999979,0.184000000,0.208000004,0
22.890,1.092000008,0.175999999,0.112000003,0
22.900,1.195999980,0.159999996,0.068000004,0
22.910,1.215999961,0.184000000,0.048000000,0
22.920,1.207999945,0.208000004,-0.008000000,0
22.930,1.179999948,0.203999996,0.012000000,0
22.940,1.103999972,0.203999996,0.068000004,0
22.950,1.008000016,0.203999996,0.156000003,0
22.960,1.008000016,0.203999996,0.156000003,0
22.970,0.944000006,0.187999994,0.192000002,0
22.980,0.892000020,0.140000001,0.175999999,0
22.990,0.991999984,0.123999998,0.128000006,0
23.000,1.080000043,0.151999995,0.032000002,0
23.010,1.200000048,0.140000001,-0.004000000,0
23.020,1.231999993,0.156000003,-0.032000002,0
23.030,1.235999942,0.172000006,-0.071999997,0
23.040,1.164000034,0.192000002,-0.096000001,0
23.050,1.080000043,0.224000007,-0.035999998,0
23.060,0.959999979,0.208000004,0.056000002,0
23.070,0.896000028,0.203999996,0.071999997,0
23.080,0.879999995,0.192000002,0.048000000,0
23.090,0.959999979,0.175999999,0.059999999,0
23.100,0.991999984,0.175999999,0.068000004,0
23.110,0.991999984,0.175999999,0.068000004,0
23.120,1.055999994,0.192000002,0.032000002,0
23.130,1.103999972,0.203999996,0.012000000,0
23.140,1.136000037,0.172000006,0.004000000,0
23.150,1.111999989,0.175999999,0.012000000,0
23.160,1.052000046,0.208000004,-0.008000000,0
23.170,0.987999976,0.172000006,0.016000001,0
23.180,0.972000003,0.128000006,0.048000000,0
23.190,1.008000016,0.096000001,0.032000002,0
23.200,1.083999991,0.075999998,0.024000000,0
23.210,1.052000046,0.096000001,-0.004000000,0
23.220,1.008000016,0.096000001,0.012000000,0
23.230,1.019999981,0.048000000,-0.032000002,0
23.240,0.963999987,0.068000004,-0.071999997,0
23.250,0.952000022,0.123999998,-0.064000003,0
23.260,0.952000022,0.123999998,-0.064000003,0
23.270,1.019999981,0.159999996,-0.104000002,0
23.280,1.072000027,0.208000004,-0.079999998,0
23.290,1.047999978,0.187999994,-0.039999999,0
23.300,0.995999992,0.096000001,-0.079999998,0
23.310,1.036000013,0.028000001,-0.143999994,0
23.320,1.088000059,0.044000000,-0.192000002,0
23.330,0.972000003,0.059999999,-0.128000006,0
23.340,0.867999971,0.028000001,-0.488000005,0
23.350,0.815999985,0.108000003,-0.660000026,0
23.360,0.843999982,0.100000001,-0.360000014,0
23.370,0.907999992,0.056000002,-0.104000002,0
23.380,0.931999981,0.012000000,-0.156000003,0
23.390,0.920000017,-0.004000000,-0.467999995,0
23.400,0.843999982,-0.159999996,-0.579999983,0
23.410,0.843999982,-0.159999996,-0.579999983,0
23.420,0.815999985,-0.008000000,-0.564000010,0
23.430,0.879999995,0.024000000,-0.564000010,0
23.440,0.828000009,0.012000000,-0.592000008,0
23.450,0.796000004,0.032000002,-0.579999983,0
23.460,0.815999985,-0.020000000,-0.527999997,0
23.470,0.828000009,-0.088000000,-0.451999992,0
23.480,0.804000020,-0.143999994,-0.423999995,0
23.490,0.731999993,-0.100000001,-0.451999992,0
23.500,0.523999989,-0.175999999,-0.847999990,0
23.510,0.472000003,-0.351999998,-0.991999984,0
23.520,0.652000010,-0.400000006,-0.435999990,0
23.530,1.187999964,-0.551999986,-0.119999997,0
23.540,1.136000037,-0.368000001,-0.356000006,0
23.550,1.055999994,-0.180000007,-0.335999995,0
23.560,1.055999994,-0.180000007,-0.335999995,0
23.570,0.808000028,-0.275999993,-0.208000004,0
23.580,0.643999994,-0.263999999,-0.284000009,0
23.590,0.703999996,-0.131999999,-0.691999972,0
23.600,0.579999983,-0.136000007,-0.564000010,0
23.610,0.523999989,-0.372000009,-0.703999996,0
23.620,0.652000010,-0.864000022,-0.772000015,0
23.630,0.620000005,-0.671999991,-1.092000008,0
23.640,0.479999989,-0.384000003,-1.055999994,0
23.650,0.428000003,-0.300000012,-0.976000011,0
23.660,0.568000019,-0.391999990,-0.751999974,0
23.670,0.400000006,-0.412000000,-0.551999986,0
23.680,0.344000012,-0.412000000,-0.536000013,0
23.690,0.324000001,-0.388000011,-0.547999978,0
23.700,0.395999998,-0.460000008,-0.544000030,0
23.710,0.395999998,-0.460000008,-0.544000030,0
23.720,0.448000014,-0.335999995,-0.472000003,0
23.730,0.351999998,-0.335999995,-0.483999997,0
23.740,0.256000012,-0.256000012,-0.448000014,0
23.750,0.159999996,-0.096000001,-0.287999988,0
23.760,0.064000003,-0.008000000,-0.079999998,0
23.770,0.119999997,-0.200000003,-0.224000007,0
23.780,0.012000000,-0.963999987,-1.480000019,0
23.790,-0.351999998,-1.279999971,-0.564000010,0
23.800,-0.287999988,-1.444000006,-0.544000030,0
23.810,-0.052000001,-0.776000023,-0.324000001,0
23.820,0.028000001,-0.400000006,-0.372000009,0
23.830,-0.016000001,-0.404000014,-0.416000009,0
23.840,0.028000001,-0.356000006,-0.356000006,0
23.850,0.024000000,-0.335999995,-0.211999997,0
23.860,0.024000000,-0.335999995,-0.211999997,0
23.870,0.064000003,-0.324000001,-0.175999999,0
23.880,0.108000003,-0.256000012,-0.039999999,0
23.890,-0.020000000,-0.208000004,-0.032000002,0
23.900,-0.360000014,-0.115999997,-0.296000004,0
23.910,-0.879999995,-0.123999998,-2.019999981,0
23.920,-1.296000004,-0.463999987,-1.360000014,0
23.930,-1.148000002,-0.368000001,-0.899999976,0
23.940,-0.748000026,-0.239999995,-0.675999999,0
23.950,-0.356000006,-0.307999998,-0.451999992,0
23.960,-0.175999999,-0.372000009,-0.291999996,0
23.970,-0.104000002,-0.416000009,-0.219999999,0
23.980,-0.115999997,-0.500000000,-0.244000003,0
23.990,-0.100000001,-0.483999997,-0.256000012,0
24.000,-0.372000009,-0.575999975,-0.500000000,0
24.010,-0.372000009,-0.575999975,-0.500000000,0
24.020,-0.527999997,-0.483999997,-0.899999976,0
24.030,-0.284000009,-0.356000006,-0.532000005,0
24.040,-0.096000001,-0.335999995,-0.423999995,0
24.050,-0.244000003,-0.307999998,-0.379999995,0
24.060,-0.351999998,-0.319999993,-0.351999998,0
24.070,-0.451999992,-0.356000006,-0.291999996,0
24.080,-0.544000030,-0.400000006,-0.284000009,0
24.090,-0.515999973,-0.360000014,-0.256000012,0
24.100,-0.435999990,-0.372000009,-0.200000003,0
24.110,-0.372000009,-0.356000006,-0.184000000,0
24.120,-0.351999998,-0.284000009,-0.131999999,0
24.130,-0.356000006,-0.303999990,-0.039999999,0
24.140,-0.388000011,-0.303999990,0.100000001,0
24.150,-0.500000000,-0.272000015,0.140000001,0
24.160,-0.540000021,-0.287999988,0.184000000,0
24.170,-0.540000021,-0.287999988,0.184000000,0
24.180,-0.628000021,-0.275999993,0.203999996,0
24.190,-0.720000029,-0.195999995,0.312000006,0
24.200,-0.624000013,-0.192000002,0.351999998,0
24.210,-0.412000000,-0.187999994,0.432000011,0
24.220,-0.064000003,-0.123999998,0.663999975,0
24.230,-0.156000003,-0.287999988,0.716000021,0
24.240,-0.331999987,-0.319999993,0.495999992,0
24.250,-0.319999993,-0.244000003,0.652000010,0
24.260,-0.416000009,-0.256000012,0.879999995,0
24.270,-0.544000030,-0.219999999,0.972000003,0
24.280,-0.451999992,-0.244000003,1.019999981,0
24.290,-0.228000000,-0.319999993,0.984000027,0
24.300,-0.039999999,-0.451999992,0.720000029,0
24.310,0.100000001,-0.372000009,0.716000021,0
24.320,0.100000001,-0.372000009,0.716000021,0
24.330,0.192000002,-0.328000009,1.000000000,0
24.340,-0.064000003,-0.316000015,0.828000009,0
24.350,-0.287999988,-0.328000009,0.667999983,0
24.360,-0.335999995,-0.416000009,0.768000007,0
24.370,-0.412000000,-0.423999995,0.944000006,0
24.380,-0.400000006,-0.400000006,0.800000012,0
24.390,-0.083999999,-0.544000030,0.675999999,0
24.400,0.195999995,-0.564000010,0.864000022,0
24.410,0.112000003,-0.495999992,0.912000000,0
24.420,-0.008000000,-0.500000000,0.779999971,0
24.430,-0.068000004,-0.479999989,0.791999996,0
24.440,-0.039999999,-0.456000000,0.815999985,0
24.450,-0.059999999,-0.412000000,0.779999971,0
24.460,-0.064000003,-0.432000011,0.727999985,0
24.470,-0.064000003,-0.432000011,0.727999985,0
24.480,-0.016000001,-0.451999992,0.695999980,0
24.490,0.056000002,-0.463999987,0.703999996,0
24.500,0.056000002,-0.488000005,0.731999993,0
24.510,0.024000000,-0.435999990,0.716000021,0
24.520,-0.035999998,-0.456000000,0.751999974,0
24.530,-0.079999998,-0.444000006,0.779999971,0
24.540,-0.071999997,-0.456000000,0.791999996,0
24.550,-0.079999998,-0.488000005,0.796000004,0
24.560,-0.064000003,-0.467999995,0.779999971,0
24.570,-0.016000001,-0.456000000,0.768000007,0
24.580,0.035999998,-0.416000009,0.768000007,0
24.590,0.071999997,-0.423999995,0.791999996,0
24.600,0.035999998,-0.388000011,0.783999979,0
24.610,0.012000000,-0.391999990,0.772000015,0
24.620,0.012000000,-0.391999990,0.772000015,0
24.630,-0.035999998,-0.372000009,0.776000023,0
24.640,-0.148000002,-0.372000009,0.791999996,0
24.650,-0.219999999,-0.360000014,0.727999985,0
24.660,-0.231999993,-0.335999995,0.667999983,0
24.670,-0.316000015,-0.335999995,0.731999993,0
24.680,-0.340000004,-0.291999996,0.663999975,0
24.690,-0.368000001,-0.228000000,0.600000024,0
24.700,-0.319999993,-0.187999994,0.523999989,0
24.710,-0.319999993,-0.100000001,0.472000003,0
24.720,-0.335999995,-0.008000000,0.412000000,0
24.730,-0.287999988,0.035999998,0.363999993,0
24.740,-0.187999994,0.064000003,0.280000001,0
24.750,-0.064000003,0.148000002,0.159999996,0
24.760,-0.643999994,0.172000006,-0.039999999,0
24.770,-0.643999994,0.172000006,-0.039999999,0
24.780,-1.123999953,0.384000003,-0.671999991,0
24.790,-0.635999978,0.216000006,-0.504000008,0
24.800,-0.192000002,0.195999995,-0.263999999,0
24.810,-0.016000001,0.247999996,-0.519999981,0
24.820,0.143999994,0.319999993,-0.751999974,0
24.830,0.219999999,0.384000003,-0.564000010,0
24.840,0.175999999,0.356000006,-0.648000002,0
24.850,0.184000000,0.400000006,-0.675999999,0
24.860,0.296000004,0.504000008,-0.579999983,0
24.870,0.388000011,0.416000009,-0.592000008,0
24.880,0.412000000,0.384000003,-0.603999972,0
24.890,0.412000000,0.479999989,-0.703999996,0
24.900,0.412000000,0.572000027,-0.824000001,0
24.910,0.331999987,0.560000002,-0.819999993,0
24.920,0.331999987,0.560000002,-0.819999993,0
24.930,0.184000000,0.504000008,-0.624000013,0
24.940,0.100000001,0.624000013,-0.648000002,0
24.950,-0.004000000,0.656000018,-0.931999981,0
24.960,-0.028000001,0.635999978,-1.251999974,0
24.970,0.028000001,0.472000003,-1.472000003,0
24.980,0.159999996,0.384000003,-1.488000035,0
24.990,0.284000009,0.428000003,-1.488000035,0
25.000,0.331999987,0.395999998,-1.440000057,0
25.010,0.303999990,0.395999998,-1.332000017,0
25.020,0.252000004,0.379999995,-1.203999996,0
25.030,0.192000002,0.407999992,-1.200000048,0
25.040,0.079999998,0.699999988,-1.223999977,0
25.050,0.048000000,0.751999974,-0.995999992,0
25.060,0.175999999,0.136000007,-0.867999971,0
25.070,0.175999999,0.136000007,-0.867999971,0
25.080,0.303999990,-0.159999996,-1.488000035,0
25.090,0.224000007,0.252000004,-1.299999952,0
25.100,0.044000000,0.224000007,-0.976000011,0
25.110,-0.008000000,-0.052000001,-1.011999965,0
25.120,-0.039999999,-0.004000000,-1.000000000,0
25.130,-0.071999997,0.175999999,-0.912000000,0
25.140,-0.092000000,0.131999999,-0.884000003,0
25.150,-0.100000001,0.228000000,-0.864000022,0
25.160,-0.128000006,0.224000007,-0.800000012,0
25.170,-0.159999996,0.131999999,-0.772000015,0
25.180,-0.143999994,0.175999999,-0.740000010,0
25.190,-0.128000006,0.208000004,-0.720000029,0
25.200,-0.156000003,0.195999995,-0.671999991,0
25.210,-0.064000003,0.167999998,-0.675999999,0
25.220,-0.156000003,0.291999996,-0.759999990,0
25.230,-0.156000003,0.291999996,-0.759999990,0
25.240,-0.128000006,0.439999998,-0.660000026,0
25.250,-0.092000000,0.419999987,-0.680000007,0
25.260,-0.128000006,0.412000000,-0.656000018,0
25.270,-0.156000003,0.448000014,-0.744000018,0
25.280,-0.180000007,0.495999992,-0.832000017,0
25.290,-0.156000003,0.451999992,-0.776000023,0
25.300,-0.148000002,0.432000011,-0.772000015,0
25.310,-0.159999996,0.472000003,-0.751999974,0
25.320,-0.192000002,0.444000006,-0.740000010,0
25.330,-0.224000007,0.448000014,-0.703999996,0
25.340,-0.208000004,0.448000014,-0.708000004,0
25.350,-0.200000003,0.448000014,-0.712000012,0
25.360,-0.211999997,0.479999989,-0.680000007,0
25.370,-0.192000002,0.515999973,-0.643999994,0
25.380,-0.192000002,0.515999973,-0.643999994,0
25.390,-0.143999994,0.540000021,-0.632000029,0
25.400,-0.259999990,0.572000027,-0.688000023,0
25.410,-0.159999996,0.607999980,-0.703999996,0
25.420,-0.136000007,0.632000029,-0.708000004,0
25.430,-0.143999994,0.620000005,-0.691999972,0
25.440,-0.167999998,0.607999980,-0.611999989,0
25.450,-0.224000007,0.572000027,-0.572000027,0
25.460,-0.224000007,0.624000013,-0.540000021,0
25.470,-0.208000004,0.639999986,-0.551999986,0
25.480,-0.208000004,0.624000013,-0.536000013,0
25.490,-0.156000003,0.603999972,-0.575999975,0
25.500,-0.148000002,0.592000008,-0.575999975,0
25.510,-0.136000007,0.632000029,-0.615999997,0
25.520,-0.156000003,0.663999975,-0.615999997,0
25.530,-0.156000003,0.663999975,-0.615999997,0
25.540,-0.159999996,0.675999999,-0.643999994,0
25.550,-0.159999996,0.684000015,-0.628000021,0
25.560,-0.180000007,0.660000026,-0.583999991,0
25.570,-0.195999995,0.635999978,-0.603999972,0
25.580,-0.192000002,0.603999972,-0.607999980,0
25.590,-0.195999995,0.652000010,-0.575999975,0
25.600,-0.228000000,0.680000007,-0.575999975,0
25.610,-0.187999994,0.643999994,-0.564000010,0
25.620,-0.228000000,0.624000013,-0.579999983,0
25.630,-0.219999999,0.684000015,-0.575999975,0
25.640,-0.187999994,0.691999972,-0.572000027,0
25.650,-0.192000002,0.684000015,-0.579999983,0
25.660,-0.159999996,0.716000021,-0.564000010,0
25.670,-0.136000007,0.703999996,-0.575999975,0
25.680,-0.136000007,0.703999996,-0.575999975,0
25.690,-0.096000001,0.727999985,-0.635999978,0
25.700,-0.128000006,0.695999980,-0.603999972,0
25.710,-0.167999998,0.688000023,-0.611999989,0
25.720,-0.184000000,0.684000015,-0.575999975,0
25.730,-0.115999997,0.731999993,-0.639999986,0
25.740,-0.083999999,0.736000001,-0.483999997,0
25.750,-0.180000007,0.703999996,-0.488000005,0
25.760,-0.112000003,0.751999974,-0.512000024,0
25.770,-0.104000002,0.736000001,-0.512000024,0
25.780,-0.175999999,0.708000004,-0.488000005,0
25.790,-0.167999998,0.716000021,-0.412000000,0
25.800,-0.211999997,0.727999985,-0.416000009,0
25.810,-0.239999995,0.723999977,-0.400000006,0
25.820,-0.272000015,0.703999996,-0.375999987,0
25.830,-0.272000015,0.703999996,-0.375999987,0
25.840,-0.263999999,0.731999993,-0.356000006,0
25.850,-0.324000001,0.667999983,-0.303999990,0
25.860,-0.360000014,0.708000004,-0.195999995,0
25.870,-0.356000006,0.828000009,-0.115999997,0
25.880,-0.356000006,0.843999982,-0.096000001,0
25.890,-0.479999989,0.860000014,-0.347999990,0
25.900,-0.744000018,0.751999974,-0.483999997,0
25.910,-0.519999981,0.607999980,-0.100000001,0
25.920,-0.479999989,0.639999986,-0.008000000,0
25.930,-0.488000005,0.635999978,-0.008000000,0
25.940,-0.532000005,0.607999980,-0.004000000,0
25.950,-0.575999975,0.639999986,0.064000003,0
25.960,-0.564000010,0.708000004,0.136000007,0
25.970,-0.564000010,0.688000023,0.239999995,0
25.980,-0.564000010,0.688000023,0.239999995,0
25.990,-0.467999995,0.667999983,0.239999995,0
26.000,-0.416000009,0.684000015,0.175999999,0
26.010,-0.451999992,0.716000021,0.203999996,0
26.020,-0.379999995,0.688000023,0.247999996,0
26.030,-0.316000015,0.671999991,0.259999990,0
26.040,-0.287999988,0.699999988,0.287999988,0
26.050,-0.244000003,0.667999983,0.280000001,0
26.060,-0.244000003,0.667999983,0.272000015,0
26.070,-0.272000015,0.652000010,0.291999996,0
26.080,-0.303999990,0.695999980,0.284000009,0
26.090,-0.307999998,0.667999983,0.280000001,0
26.100,-0.335999995,0.716000021,0.280000001,0
26.110,-0.351999998,0.643999994,0.256000012,0
26.120,-0.400000006,0.667999983,0.256000012,0
26.130,-0.400000006,0.667999983,0.256000012,0
26.140,-0.435999990,0.736000001,0.312000006,0
26.150,-0.479999989,0.727999985,0.280000001,0
26.160,-0.463999987,0.688000023,0.252000004,0
26.170,-0.456000000,0.652000010,0.247999996,0
26.180,-0.488000005,0.632000029,0.239999995,0
26.190,-0.483999997,0.667999983,0.224000007,0
26.200,-0.479999989,0.688000023,0.268000007,0
26.210,-0.488000005,0.667999983,0.268000007,0
26.220,-0.500000000,0.667999983,0.252000004,0
26.230,-0.500000000,0.632000029,0.228000000,0
26.240,-0.495999992,0.607999980,0.224000007,0
26.250,-0.508000016,0.588000000,0.219999999,0
26.260,-0.527999997,0.603999972,0.208000004,0
26.270,-0.540000021,0.579999983,0.216000006,0
26.280,-0.540000021,0.579999983,0.216000006,0
26.290,-0.544000030,0.575999975,0.184000000,0
26.300,-0.547999978,0.572000027,0.195999995,0
26.310,-0.564000010,0.592000008,0.192000002,0
26.320,-0.564000010,0.592000008,0.219999999,0
26.330,-0.532000005,0.620000005,0.216000006,0
26.340,-0.564000010,0.579999983,0.219999999,0
26.350,-0.527999997,0.572000027,0.192000002,0
26.360,-0.540000021,0.572000027,0.195999995,0
26.370,-0.540000021,0.588000000,0.192000002,0
26.380,-0.544000030,0.544000030,0.192000002,0
26.390,-0.551999986,0.544000030,0.203999996,0
26.400,-0.551999986,0.540000021,0.192000002,0
26.410,-0.544000030,0.560000002,0.187999994,0
26.420,-0.551999986,0.579999983,0.203999996,0
26.430,-0.551999986,0.579999983,0.203999996,0
26.440,-0.564000010,0.579999983,0.203999996,0
26.450,-0.575999975,0.579999983,0.224000007,0
26.460,-0.544000030,0.588000000,0.192000002,0
26.470,-0.547999978,0.560000002,0.184000000,0
26.480,-0.551999986,0.560000002,0.203999996,0
26.490,-0.564000010,0.588000000,0.192000002,0
26.500,-0.575999975,0.572000027,0.192000002,0
26.510,-0.575999975,0.572000027,0.192000002,0
26.520,-0.564000010,0.572000027,0.192000002,0
26.530,-0.572000027,0.575999975,0.195999995,0
26.540,-0.583999991,0.572000027,0.192000002,0
26.550,-0.592000008,0.579999983,0.216000006,0
26.560,-0.592000008,0.579999983,0.195999995,0
26.570,-0.588000000,0.592000008,0.195999995,0
26.580,-0.564000010,0.575999975,0.228000000,0
26.590,-0.564000010,0.575999975,0.228000000,0
26.600,-0.596000016,0.603999972,0.379999995,0
26.610,-0.547999978,0.635999978,0.335999995,0
26.620,-0.575999975,0.656000018,0.280000001,0
26.630,-0.564000010,0.544000030,0.192000002,0
26.640,-0.547999978,0.540000021,0.203999996,0
26.650,-0.579999983,0.588000000,0.347999990,0
26.660,-0.628000021,0.560000002,0.395999998,0
26.670,-0.564000010,0.504000008,0.303999990,0
26.680,-0.540000021,0.527999997,0.344000012,0
26.690,-0.560000002,0.588000000,0.388000011,0
26.700,-0.519999981,0.544000030,0.456000000,0
26.710,-0.500000000,0.600000024,0.492000014,0
26.720,-0.515999973,0.579999983,0.419999987,0
26.730,-0.544000030,0.632000029,0.544000030,0
26.740,-0.544000030,0.632000029,0.544000030,0
26.750,-0.519999981,0.607999980,0.620000005,0
26.760,-0.448000014,0.547999978,0.540000021,0
26.770,-0.423999995,0.479999989,0.495999992,0
26.780,-0.463999987,0.536000013,0.479999989,0
26.790,-0.527999997,0.523999989,0.388000011,0
26.800,-0.596000016,0.448000014,0.384000003,0
26.810,-0.544000030,0.483999997,0.460000008,0
26.820,-0.515999973,0.508000016,0.448000014,0
26.830,-0.540000021,0.508000016,0.448000014,0
26.840,-0.544000030,0.492000014,0.472000003,0
26.850,-0.519999981,0.451999992,0.476000011,0
26.860,-0.508000016,0.504000008,0.460000008,0
26.870,-0.532000005,0.540000021,0.495999992,0
26.880,-0.568000019,0.523999989,0.523999989,0
26.890,-0.568000019,0.523999989,0.523999989,0
26.900,-0.500000000,0.479999989,0.555999994,0
26.910,-0.515999973,0.412000000,0.472000003,0
26.920,-0.479999989,0.400000006,0.463999987,0
26.930,-0.492000014,0.400000006,0.448000014,0
26.940,-0.495999992,0.407999992,0.448000014,0
26.950,-0.515999973,0.432000011,0.456000000,0
26.960,-0.527999997,0.439999998,0.451999992,0
26.970,-0.532000005,0.428000003,0.439999998,0
26.980,-0.519999981,0.432000011,0.439999998,0
26.990,-0.512000024,0.444000006,0.432000011,0
27.000,-0.527999997,0.432000011,0.428000003,0
27.010,-0.512000024,0.416000009,0.448000014,0
27.020,-0.551999986,0.412000000,0.460000008,0
27.030,-0.551999986,0.412000000,0.460000008,0
27.040,-0.527999997,0.432000011,0.472000003,0
27.050,-0.512000024,0.419999987,0.479999989,0
27.060,-0.515999973,0.395999998,0.451999992,0
27.070,-0.575999975,0.432000011,0.444000006,0
27.080,-0.583999991,0.432000011,0.448000014,0
27.090,-0.527999997,0.412000000,0.448000014,0
27.100,-0.527999997,0.407999992,0.432000011,0
27.110,-0.515999973,0.388000011,0.439999998,0
27.120,-0.532000005,0.384000003,0.439999998,0
27.130,-0.544000030,0.395999998,0.460000008,0
27.140,-0.540000021,0.416000009,0.448000014,0
27.150,-0.527999997,0.407999992,0.460000008,0
27.160,-0.544000030,0.395999998,0.448000014,0
27.170,-0.540000021,0.395999998,0.432000011,0
27.180,-0.540000021,0.395999998,0.432000011,0
27.190,-0.564000010,0.400000006,0.428000003,0
27.200,-0.592000008,0.407999992,0.448000014,0
27.210,-0.495999992,0.412000000,0.472000003,0
27.220,-0.560000002,0.407999992,0.472000003,0
27.230,-0.551999986,0.395999998,0.479999989,0
27.240,-0.547999978,0.384000003,0.439999998,0
27.250,-0.564000010,0.395999998,0.444000006,0
27.260,-0.575999975,0.384000003,0.448000014,0
27.270,-0.575999975,0.379999995,0.448000014,0
27.280,-0.564000010,0.395999998,0.448000014,0
27.290,-0.568000019,0.384000003,0.432000011,0
27.300,-0.583999991,0.384000003,0.460000008,0
27.310,-0.583999991,0.407999992,0.472000003,0
27.320,-0.572000027,0.388000011,0.448000014,0
27.330,-0.572000027,0.388000011,0.448000014,0
27.340,-0.544000030,0.391999990,0.448000014,0
27.350,-0.547999978,0.375999987,0.432000011,0
27.360,-0.551999986,0.384000003,0.412000000,0
27.370,-0.575999975,0.412000000,0.456000000,0
27.380,-0.560000002,0.384000003,0.432000011,0
27.390,-0.551999986,0.384000003,0.439999998,0
27.400,-0.560000002,0.384000003,0.439999998,0
27.410,-0.544000030,0.384000003,0.439999998,0
27.420,-0.564000010,0.384000003,0.439999998,0
27.430,-0.583999991,0.412000000,0.448000014,0
27.440,-0.575999975,0.395999998,0.444000006,0
27.450,-0.560000002,0.412000000,0.432000011,0
27.460,-0.575999975,0.395999998,0.432000011,0
27.470,-0.575999975,0.395999998,0.412000000,0
27.480,-0.575999975,0.395999998,0.412000000,0
27.490,-0.575999975,0.412000000,0.412000000,0
27.500,-0.575999975,0.384000003,0.428000003,0
27.510,-0.583999991,0.395999998,0.439999998,0
27.520,-0.551999986,0.395999998,0.419999987,0
27.530,-0.575999975,0.395999998,0.412000000,0
27.540,-0.575999975,0.384000003,0.432000011,0
27.550,-0.544000030,0.391999990,0.416000009,0
27.560,-0.564000010,0.407999992,0.432000011,0
27.570,-0.564000010,0.384000003,0.428000003,0
27.580,-0.592000008,0.419999987,0.423999995,0
27.590,-0.583999991,0.400000006,0.432000011,0
27.600,-0.568000019,0.379999995,0.428000003,0
